,artistName,trackName,plays_count,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
786,Kanye West,Keep My Spirit Alive,7,0.477,0.65,-6.574,0.311,0.209,0.000247,0.155,0.072,166.589
787,Kanye West,Keep My Spirit Alive,7,0.477,0.65,-6.574,0.311,0.209,0.000247,0.155,0.072,166.589
788,Kanye West,24,7,0.424,0.534,-6.086,0.0384,0.129,0.0,0.352,0.344,111.189
789,Kanye West,24,7,0.424,0.534,-6.086,0.0384,0.129,0.0,0.352,0.344,111.189
790,Kate Bush,Running Up That Hill (A Deal With God),7,0.718,0.397,-16.856,0.062,0.39,0.443,0.0622,0.329,108.334
791,Kate Bush,Running Up That Hill (A Deal With God),7,0.718,0.397,-16.856,0.062,0.39,0.443,0.0622,0.329,108.334
792,Kanye West,Pt. 2,7,0.7,0.572,-6.459,0.0515,0.453,0.0,0.0871,0.686,109.985
793,Kanye West,Pt. 2,7,0.7,0.572,-6.459,0.0515,0.453,0.0,0.0871,0.686,109.985
794,Kanye West,Pt. 2,7,0.7,0.572,-6.459,0.0515,0.453,0.0,0.0871,0.686,109.985
795,Kanye West,Pt. 2,7,0.7,0.572,-6.459,0.0515,0.453,0.0,0.0871,0.686,109.985
796,Kanye West,Jail,5,0.7,0.572,-6.459,0.0515,0.453,0.0,0.0871,0.686,109.985
797,Kanye West,Jail,5,0.7,0.572,-6.459,0.0515,0.453,0.0,0.0871,0.686,109.985
798,Kanye West,Jail,5,0.7,0.572,-6.459,0.0515,0.453,0.0,0.0871,0.686,109.985
799,Kanye West,Jail,5,0.7,0.572,-6.459,0.0515,0.453,0.0,0.0871,0.686,109.985
800,"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),7,0.454,0.866,-5.348,0.391,0.121,0.0067,0.167,0.518,92.463
801,"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),7,0.454,0.866,-5.348,0.391,0.121,0.0067,0.167,0.518,92.463
802,Earl Sweatshirt,Lobby (int),7,0.799,0.609,-7.686,0.354,0.0492,1.47e-06,0.196,0.396,132.108
803,Earl Sweatshirt,Lobby (int),7,0.799,0.609,-7.686,0.354,0.0492,1.47e-06,0.196,0.396,132.108
804,Ne-Yo,Miss Independent,7,0.664,0.677,-5.702,0.117,0.516,0.0,0.13,0.748,171.712
805,Ne-Yo,Miss Independent,7,0.664,0.677,-5.702,0.117,0.516,0.0,0.13,0.748,171.712
806,Jose Mauro,Obnoxius,7,0.408,0.526,-9.855,0.0361,0.658,0.000151,0.438,0.467,89.513
807,Jose Mauro,Obnoxius,7,0.408,0.526,-9.855,0.0361,0.658,0.000151,0.438,0.467,89.513
808,Pejzaż,Widzenie,7,0.133,0.234,-20.692,0.0694,0.94,0.0087,0.231,0.472,162.225
809,Pejzaż,Widzenie,7,0.133,0.234,-20.692,0.0694,0.94,0.0087,0.231,0.472,162.225
810,Skepta,Same Old Story,7,0.883,0.706,-6.463,0.117,0.0909,0.0,0.158,0.852,135.031
811,Skepta,Same Old Story,7,0.883,0.706,-6.463,0.117,0.0909,0.0,0.158,0.852,135.031
812,Kanye West,Up From The Ashes,7,0.407,0.261,-10.829,0.0348,0.801,0.0,0.204,0.339,143.214
813,Kanye West,Up From The Ashes,7,0.407,0.261,-10.829,0.0348,0.801,0.0,0.204,0.339,143.214
814,Toro y Moi,Causers Of This,7,0.73,0.669,-7.079,0.234,0.00213,4.22e-05,0.307,0.697,113.061
815,Toro y Moi,Causers Of This,7,0.73,0.669,-7.079,0.234,0.00213,4.22e-05,0.307,0.697,113.061
816,PRO8L3M,Widmo,7,0.351,0.385,-11.632,0.0473,0.217,0.00178,0.238,0.144,112.506
817,PRO8L3M,Widmo,7,0.351,0.385,-11.632,0.0473,0.217,0.00178,0.238,0.144,112.506
818,Belmondawg,Z.K.C.K. (Teesy Vol. 2/10),7,0.813,0.767,-7.561,0.345,0.406,0.0,0.269,0.685,80.023
819,Belmondawg,Z.K.C.K. (Teesy Vol. 2/10),7,0.813,0.767,-7.561,0.345,0.406,0.0,0.269,0.685,80.023
820,IDLES,Danny Nedelko,7,0.207,0.931,-4.452,0.083,0.000274,0.00387,0.243,0.324,204.227
821,IDLES,Danny Nedelko,7,0.207,0.931,-4.452,0.083,0.000274,0.00387,0.243,0.324,204.227
822,Little Simz,Gems - Interlude,7,0.307,0.332,-11.706,0.0367,0.916,0.327,0.233,0.0821,90.186
823,Little Simz,Gems - Interlude,7,0.307,0.332,-11.706,0.0367,0.916,0.327,0.233,0.0821,90.186
824,Kendrick Lamar,PRIDE.,7,0.665,0.535,-7.056,0.0572,0.0786,1.68e-05,0.154,0.37,138.842
825,Kendrick Lamar,PRIDE.,7,0.665,0.535,-7.056,0.0572,0.0786,1.68e-05,0.154,0.37,138.842
826,Flume,Highest Building,7,0.716,0.827,-7.533,0.0668,0.00427,0.621,0.0657,0.333,135.054
827,Flume,Highest Building,7,0.716,0.827,-7.533,0.0668,0.00427,0.621,0.0657,0.333,135.054
828,Freddie Gibbs,God Is Perfect,7,0.543,0.551,-10.38,0.437,0.741,5.35e-05,0.583,0.638,75.932
829,Freddie Gibbs,God Is Perfect,7,0.543,0.551,-10.38,0.437,0.741,5.35e-05,0.583,0.638,75.932
830,JPEGMAFIA,ARE U HAPPY?,7,0.76,0.816,-3.851,0.357,0.182,0.0,0.214,0.735,135.875
831,JPEGMAFIA,ARE U HAPPY?,7,0.76,0.816,-3.851,0.357,0.182,0.0,0.214,0.735,135.875
832,Hania Rani,Eden,7,0.437,0.183,-25.455,0.0369,0.985,0.916,0.0989,0.0393,138.098
833,Hania Rani,Eden,7,0.437,0.183,-25.455,0.0369,0.985,0.916,0.0989,0.0393,138.098
834,"Black Country, New Road",Concorde,7,0.564,0.285,-11.896,0.0286,0.0226,0.102,0.113,0.314,131.403
835,"Black Country, New Road",Concorde,7,0.564,0.285,-11.896,0.0286,0.0226,0.102,0.113,0.314,131.403
836,BADBADNOTGOOD,Beside April,7,0.234,0.236,-12.854,0.0303,0.882,0.641,0.108,0.103,81.668
837,BADBADNOTGOOD,Beside April,7,0.234,0.236,-12.854,0.0303,0.882,0.641,0.108,0.103,81.668
838,Harry Styles,Watermelon Sugar,7,0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39
839,Harry Styles,Watermelon Sugar,7,0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39
840,Harry Styles,Music For a Sushi Restaurant,7,0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041
841,Harry Styles,Music For a Sushi Restaurant,7,0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041
842,Toro y Moi,Goes By So Fast,7,0.443,0.733,-5.774,0.0504,0.253,0.876,0.255,0.434,115.078
843,Toro y Moi,Goes By So Fast,7,0.443,0.733,-5.774,0.0504,0.253,0.876,0.255,0.434,115.078
844,Hania Rani,Demons,7,0.356,0.0688,-26.221,0.0335,0.957,0.873,0.0668,0.0902,110.137
845,Hania Rani,Demons,7,0.356,0.0688,-26.221,0.0335,0.957,0.873,0.0668,0.0902,110.137
846,Crystal Castles,Crimewave,7,0.758,0.882,-6.34,0.0751,0.0622,0.363,0.172,0.618,129.969
847,Crystal Castles,Crimewave,7,0.758,0.882,-6.34,0.0751,0.0622,0.363,0.172,0.618,129.969
848,The Weeknd,Reminder,7,0.751,0.654,-5.665,0.206,0.153,0.0,0.104,0.527,160.035
849,The Weeknd,Reminder,7,0.751,0.654,-5.665,0.206,0.153,0.0,0.104,0.527,160.035
850,Toro y Moi,The Loop,7,0.48,0.594,-8.149,0.0645,0.277,0.0282,0.161,0.832,172.936
851,Toro y Moi,The Loop,7,0.48,0.594,-8.149,0.0645,0.277,0.0282,0.161,0.832,172.936
852,Four Tet,Parallel 1,7,0.38,0.195,-27.154,0.0953,0.965,0.851,0.167,0.149,113.992
853,Four Tet,Parallel 1,7,0.38,0.195,-27.154,0.0953,0.965,0.851,0.167,0.149,113.992
854,Mac Miller,Cinderella (feat. Ty Dolla $ign),7,0.488,0.525,-6.882,0.0424,0.213,0.0,0.15,0.288,139.972
855,Mac Miller,Cinderella (feat. Ty Dolla $ign),7,0.488,0.525,-6.882,0.0424,0.213,0.0,0.15,0.288,139.972
856,Wet,Bound (with Blood Orange),7,0.625,0.518,-10.129,0.0787,0.174,0.134,0.144,0.269,191.715
857,Wet,Bound (with Blood Orange),7,0.625,0.518,-10.129,0.0787,0.174,0.134,0.144,0.269,191.715
858,Toro y Moi,Freak Love,7,0.313,0.581,-9.661,0.328,0.516,0.848,0.123,0.401,81.056
859,Toro y Moi,Freak Love,7,0.313,0.581,-9.661,0.328,0.516,0.848,0.123,0.401,81.056
860,Yung Lean,Blommor (Intro),7,0.731,0.998,-10.059,0.124,0.538,0.907,0.411,0.0288,123.971
861,Yung Lean,Blommor (Intro),7,0.731,0.998,-10.059,0.124,0.538,0.907,0.411,0.0288,123.971
862,Lorde,Buzzcut Season,7,0.699,0.597,-10.892,0.0438,0.71,0.256,0.697,0.321,111.014
863,Lorde,Buzzcut Season,7,0.699,0.597,-10.892,0.0438,0.71,0.256,0.697,0.321,111.014
864,Mac Miller,Soulmate,7,0.606,0.534,-6.904,0.512,0.132,1.1e-06,0.148,0.561,111.044
865,Mac Miller,Soulmate,7,0.606,0.534,-6.904,0.512,0.132,1.1e-06,0.148,0.561,111.044
866,Nelly Furtado,Promiscuous,7,0.807,0.97,-6.056,0.0477,0.0536,6.6e-05,0.149,0.876,114.297
867,Nelly Furtado,Promiscuous,7,0.807,0.97,-6.056,0.0477,0.0536,6.6e-05,0.149,0.876,114.297
868,Toro y Moi,Laws of the Universe,7,0.823,0.821,-6.603,0.0616,0.0325,0.235,0.0969,0.875,119.986
869,Toro y Moi,Laws of the Universe,7,0.823,0.821,-6.603,0.0616,0.0325,0.235,0.0969,0.875,119.986
870,Hiatus Kaiyote,Stone Or Lavender,7,0.385,0.24,-8.853,0.0345,0.686,0.0,0.1,0.195,79.049
871,Hiatus Kaiyote,Stone Or Lavender,7,0.385,0.24,-8.853,0.0345,0.686,0.0,0.1,0.195,79.049
872,Sega Bodega,Naturopathe (feat. Charlotte Gainsbourg),7,0.866,0.543,-9.115,0.0456,0.137,0.00162,0.134,0.671,109.994
873,Sega Bodega,Naturopathe (feat. Charlotte Gainsbourg),7,0.866,0.543,-9.115,0.0456,0.137,0.00162,0.134,0.671,109.994
874,David Guetta,Who's That Chick? (feat. Rihanna),7,0.672,0.649,-5.072,0.0677,0.00316,0.0,0.0547,0.883,127.912
875,David Guetta,Who's That Chick? (feat. Rihanna),7,0.672,0.649,-5.072,0.0677,0.00316,0.0,0.0547,0.883,127.912
876,Travis Scott,way back,7,0.307,0.552,-4.933,0.09,0.214,0.0,0.552,0.208,171.121
877,Travis Scott,way back,7,0.307,0.552,-4.933,0.09,0.214,0.0,0.552,0.208,171.121
878,ROSALÍA,Abcdefg,7,0.627,0.167,-17.881,0.951,0.949,0.0,0.301,0.37,172.575
879,ROSALÍA,Abcdefg,7,0.627,0.167,-17.881,0.951,0.949,0.0,0.301,0.37,172.575
880,Stromae,C’est que du bonheur,7,0.867,0.616,-7.964,0.172,0.317,8.35e-05,0.106,0.638,98.037
881,Stromae,C’est que du bonheur,7,0.867,0.616,-7.964,0.172,0.317,8.35e-05,0.106,0.638,98.037
882,Sega Bodega,Romeo,7,0.53,0.698,-9.184,0.0937,0.295,9.27e-06,0.209,0.293,158.02
883,Sega Bodega,Romeo,7,0.53,0.698,-9.184,0.0937,0.295,9.27e-06,0.209,0.293,158.02
884,Stromae,Pas vraiment,7,0.577,0.499,-9.202,0.327,0.236,0.000732,0.339,0.511,87.212
885,Stromae,Pas vraiment,7,0.577,0.499,-9.202,0.327,0.236,0.000732,0.339,0.511,87.212
886,slowthai,adhd,7,0.736,0.57,-9.383,0.322,0.698,8.29e-06,0.284,0.457,112.06
887,slowthai,adhd,7,0.736,0.57,-9.383,0.322,0.698,8.29e-06,0.284,0.457,112.06
888,Pejzaż,Bałtyk,7,0.707,0.817,-10.004,0.0352,0.0368,0.891,0.113,0.684,115.003
889,Pejzaż,Bałtyk,7,0.707,0.817,-10.004,0.0352,0.0368,0.891,0.113,0.684,115.003
890,Stromae,Papaoutai,7,0.747,0.777,-7.986,0.103,0.126,0.0,0.0738,0.19,116.043
891,Stromae,Papaoutai,7,0.747,0.777,-7.986,0.103,0.126,0.0,0.0738,0.19,116.043
892,Bad Bunny,Me Porto Bonito,7,0.772,0.42,-13.196,0.0391,0.0869,0.681,0.139,0.209,116.973
893,Bad Bunny,Me Porto Bonito,7,0.772,0.42,-13.196,0.0391,0.0869,0.681,0.139,0.209,116.973
894,070 Shake,Se Fue La Luz,7,0.354,0.578,-7.572,0.0332,0.000387,0.000135,0.151,0.0304,100.167
895,070 Shake,Se Fue La Luz,7,0.354,0.578,-7.572,0.0332,0.000387,0.000135,0.151,0.0304,100.167
896,Toro y Moi,Thanks Vision,7,0.647,0.765,-6.154,0.235,0.195,0.232,0.143,0.52,92.03
897,Toro y Moi,Thanks Vision,7,0.647,0.765,-6.154,0.235,0.195,0.232,0.143,0.52,92.03
898,Arcade Fire,The Lightning I,7,0.402,0.547,-11.036,0.0389,0.00866,0.00532,0.853,0.195,73.761
899,Arcade Fire,The Lightning I,7,0.402,0.547,-11.036,0.0389,0.00866,0.00532,0.853,0.195,73.761
900,Mac Miller,Planet God Damn (feat. Njomza),7,0.68,0.489,-12.965,0.617,0.654,7.72e-05,0.102,0.404,172.993
901,Mac Miller,Planet God Damn (feat. Njomza),7,0.68,0.489,-12.965,0.617,0.654,7.72e-05,0.102,0.404,172.993
902,Kendrick Lamar,These Walls,7,0.541,0.49,-6.112,0.0897,0.0992,3.99e-06,0.15,0.481,108.031
903,Kendrick Lamar,These Walls,7,0.541,0.49,-6.112,0.0897,0.0992,3.99e-06,0.15,0.481,108.031
904,slowthai,nhs,7,0.681,0.427,-10.505,0.33,0.592,0.0,0.304,0.463,140.035
905,slowthai,nhs,7,0.681,0.427,-10.505,0.33,0.592,0.0,0.304,0.463,140.035
906,ROSALÍA,SAKURA,7,0.34,0.311,-10.189,0.0613,0.94,0.0039,0.848,0.133,86.539
907,ROSALÍA,SAKURA,7,0.34,0.311,-10.189,0.0613,0.94,0.0039,0.848,0.133,86.539
908,Travis Scott,ESCAPE PLAN,7,0.851,0.526,-6.735,0.128,0.00152,0.0,0.131,0.378,154.064
909,Travis Scott,ESCAPE PLAN,7,0.851,0.526,-6.735,0.128,0.00152,0.0,0.131,0.378,154.064
910,TONFA,FATAMORGANA,7,0.647,0.734,-10.379,0.438,0.227,0.00545,0.244,0.529,114.981
911,TONFA,FATAMORGANA,7,0.647,0.734,-10.379,0.438,0.227,0.00545,0.244,0.529,114.981
912,Young Thug,The London (feat. J. Cole & Travis Scott),7,0.784,0.517,-8.981,0.209,0.0249,1.44e-06,0.155,0.206,97.991
913,Young Thug,The London (feat. J. Cole & Travis Scott),7,0.784,0.517,-8.981,0.209,0.0249,1.44e-06,0.155,0.206,97.991
914,Justin Timberlake,SexyBack (feat. Timbaland),6,0.967,0.599,-5.659,0.0706,0.0679,0.0,0.0526,0.964,117.0
915,Justin Timberlake,SexyBack (feat. Timbaland),6,0.967,0.599,-5.659,0.0706,0.0679,0.0,0.0526,0.964,117.0
916,Solange,Sound of Rain,6,0.8,0.526,-6.403,0.0326,0.326,0.0416,0.153,0.454,120.0
917,Solange,Sound of Rain,6,0.8,0.526,-6.403,0.0326,0.326,0.0416,0.153,0.454,120.0
918,070 Shake,Come Back Home,6,0.689,0.442,-8.669,0.0326,0.122,0.0204,0.0747,0.116,113.985
919,070 Shake,Come Back Home,6,0.689,0.442,-8.669,0.0326,0.122,0.0204,0.0747,0.116,113.985
920,Yung Lean,silicon wings,6,0.655,0.725,-6.746,0.168,0.426,0.00541,0.104,0.417,159.893
921,Yung Lean,silicon wings,6,0.655,0.725,-6.746,0.168,0.426,0.00541,0.104,0.417,159.893
922,Caterina Caselli,Nessuno Mi Può Giudicare,6,0.551,0.726,-5.89,0.03,0.164,0.00634,0.17,0.17,119.971
923,Caterina Caselli,Nessuno Mi Può Giudicare,6,0.551,0.726,-5.89,0.03,0.164,0.00634,0.17,0.17,119.971
924,schafter,pager,6,0.73,0.705,-7.154,0.287,0.2,0.0,0.331,0.632,84.959
925,schafter,pager,6,0.73,0.705,-7.154,0.287,0.2,0.0,0.331,0.632,84.959
926,Daft Punk,High Life,6,0.653,0.869,-9.393,0.217,0.00435,0.413,0.334,0.515,125.207
927,Daft Punk,High Life,6,0.653,0.869,-9.393,0.217,0.00435,0.413,0.334,0.515,125.207
928,"Tyler, The Creator",EARFQUAKE,6,0.698,0.69,-8.705,0.0403,0.0206,0.56,0.195,0.468,119.998
929,"Tyler, The Creator",EARFQUAKE,6,0.698,0.69,-8.705,0.0403,0.0206,0.56,0.195,0.468,119.998
930,Current Joys,Kids,6,0.495,0.803,-6.513,0.0473,0.00102,0.000631,0.966,0.392,120.855
931,Current Joys,Kids,6,0.495,0.803,-6.513,0.0473,0.00102,0.000631,0.966,0.392,120.855
932,Kendrick Lamar,YAH.,6,0.67,0.7,-7.893,0.196,0.576,5.34e-06,0.226,0.648,69.986
933,Kendrick Lamar,YAH.,6,0.67,0.7,-7.893,0.196,0.576,5.34e-06,0.226,0.648,69.986
934,Kendrick Lamar,DNA.,6,0.64,0.497,-7.111,0.355,0.00436,0.0,0.0858,0.424,139.924
935,Kendrick Lamar,DNA.,6,0.64,0.497,-7.111,0.355,0.00436,0.0,0.0858,0.424,139.924
936,Kendrick Lamar,BLOOD.,6,0.357,0.238,-16.78,0.265,0.142,0.0859,0.55,0.494,156.907
937,Kendrick Lamar,BLOOD.,6,0.357,0.238,-16.78,0.265,0.142,0.0859,0.55,0.494,156.907
938,Bastien Keb,Rare Fit,6,0.588,0.579,-8.325,0.22,0.375,0.0,0.325,0.418,98.159
939,Bastien Keb,Rare Fit,6,0.588,0.579,-8.325,0.22,0.375,0.0,0.325,0.418,98.159
940,Bastien Keb,Rare Fit,6,0.588,0.579,-8.325,0.22,0.375,0.0,0.325,0.418,98.159
941,Bastien Keb,Rare Fit,6,0.588,0.579,-8.325,0.22,0.375,0.0,0.325,0.418,98.159
942,Bastien Keb,Fit Rare,4,0.588,0.579,-8.325,0.22,0.375,0.0,0.325,0.418,98.159
943,Bastien Keb,Fit Rare,4,0.588,0.579,-8.325,0.22,0.375,0.0,0.325,0.418,98.159
944,Bastien Keb,Fit Rare,4,0.588,0.579,-8.325,0.22,0.375,0.0,0.325,0.418,98.159
945,Bastien Keb,Fit Rare,4,0.588,0.579,-8.325,0.22,0.375,0.0,0.325,0.418,98.159
946,Little Simz,Speed,6,0.637,0.635,-6.274,0.0763,0.135,0.118,0.098,0.722,97.753
947,Little Simz,Speed,6,0.637,0.635,-6.274,0.0763,0.135,0.118,0.098,0.722,97.753
948,Hiatus Kaiyote,Chivalry Is Not Dead,6,0.427,0.57,-13.918,0.0602,0.439,0.749,0.0993,0.475,110.487
949,Hiatus Kaiyote,Chivalry Is Not Dead,6,0.427,0.57,-13.918,0.0602,0.439,0.749,0.0993,0.475,110.487
950,Hiatus Kaiyote,And We Go Gentle,6,0.465,0.86,-5.73,0.317,0.204,1.76e-05,0.156,0.654,150.125
951,Hiatus Kaiyote,And We Go Gentle,6,0.465,0.86,-5.73,0.317,0.204,1.76e-05,0.156,0.654,150.125
952,Sega Bodega,Knox - Interlude,6,0.619,0.699,-11.697,0.313,0.00549,0.211,0.0867,0.46,100.507
953,Sega Bodega,Knox - Interlude,6,0.619,0.699,-11.697,0.313,0.00549,0.211,0.0867,0.46,100.507
954,Jamie xx,The Rest Is Noise,6,0.711,0.716,-11.08,0.0443,0.381,0.912,0.123,0.41,124.974
955,Jamie xx,The Rest Is Noise,6,0.711,0.716,-11.08,0.0443,0.381,0.912,0.123,0.41,124.974
956,Charli XCX,detonate,6,0.648,0.74,-6.188,0.0364,0.45,0.000145,0.104,0.68,140.026
957,Charli XCX,detonate,6,0.648,0.74,-6.188,0.0364,0.45,0.000145,0.104,0.68,140.026
958,Mac Miller,Boom Bap Rap,6,0.691,0.829,-4.848,0.24,0.575,0.0,0.102,0.533,109.996
959,Mac Miller,Boom Bap Rap,6,0.691,0.829,-4.848,0.24,0.575,0.0,0.102,0.533,109.996
960,Hania Rani,Scream,6,0.116,0.0848,-23.182,0.0374,0.973,0.92,0.0937,0.0437,169.017
961,Hania Rani,Scream,6,0.116,0.0848,-23.182,0.0374,0.973,0.92,0.0937,0.0437,169.017
962,my bloody valentine,only shallow,6,0.172,0.764,-8.075,0.0514,0.000164,0.762,0.541,0.493,170.335
963,my bloody valentine,only shallow,6,0.172,0.764,-8.075,0.0514,0.000164,0.762,0.541,0.493,170.335
964,Travis Scott,MAFIA,6,0.852,0.498,-7.605,0.0485,0.0681,3.93e-06,0.111,0.361,109.974
965,Travis Scott,MAFIA,6,0.852,0.498,-7.605,0.0485,0.0681,3.93e-06,0.111,0.361,109.974
966,Mac Miller,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",6,0.504,0.409,-12.067,0.187,0.346,3.07e-05,0.112,0.136,133.699
967,Mac Miller,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",6,0.504,0.409,-12.067,0.187,0.346,3.07e-05,0.112,0.136,133.699
968,Dean Blunt,the rot,6,0.337,0.78,-8.244,0.0784,0.296,0.281,0.117,0.472,104.619
969,Dean Blunt,the rot,6,0.337,0.78,-8.244,0.0784,0.296,0.281,0.117,0.472,104.619
970,Playboi Carti,Vamp Anthem,6,0.642,0.69,-5.101,0.261,0.00599,1.3e-06,0.322,0.641,164.075
971,Playboi Carti,Vamp Anthem,6,0.642,0.69,-5.101,0.261,0.00599,1.3e-06,0.322,0.641,164.075
972,The Internet,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",6,0.447,0.625,-8.212,0.323,0.0351,0.000727,0.243,0.261,67.104
973,The Internet,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",6,0.447,0.625,-8.212,0.323,0.0351,0.000727,0.243,0.261,67.104
974,The Weeknd,Starboy,6,0.677,0.592,-7.108,0.281,0.134,3.86e-06,0.175,0.528,186.038
975,The Weeknd,Starboy,6,0.677,0.592,-7.108,0.281,0.134,3.86e-06,0.175,0.528,186.038
976,Pejzaż,Pieśń I,6,0.277,0.586,-18.868,0.0865,0.544,0.961,0.114,0.195,99.857
977,Pejzaż,Pieśń I,6,0.277,0.586,-18.868,0.0865,0.544,0.961,0.114,0.195,99.857
978,mgng,BELWEDER (omamale),6,0.804,0.734,-7.261,0.312,0.0732,0.0,0.389,0.653,128.044
979,mgng,BELWEDER (omamale),6,0.804,0.734,-7.261,0.312,0.0732,0.0,0.389,0.653,128.044
980,Harry Styles,Love Of My Life,6,0.555,0.536,-8.233,0.0452,0.669,0.0,0.0623,0.203,118.057
981,Harry Styles,Love Of My Life,6,0.555,0.536,-8.233,0.0452,0.669,0.0,0.0623,0.203,118.057
982,Yung Lean,Helt Ensam (Outro),6,0.507,0.395,-16.059,0.434,0.486,0.00522,0.4,0.451,114.219
983,Yung Lean,Helt Ensam (Outro),6,0.507,0.395,-16.059,0.434,0.486,0.00522,0.4,0.451,114.219
984,Clairo,Bambi,6,0.543,0.194,-14.545,0.0275,0.904,0.00242,0.106,0.271,83.953
985,Clairo,Bambi,6,0.543,0.194,-14.545,0.0275,0.904,0.00242,0.106,0.271,83.953
986,Pejzaż,List,6,0.154,0.156,-21.751,0.0411,0.926,0.909,0.204,0.0733,80.269
987,Pejzaż,List,6,0.154,0.156,-21.751,0.0411,0.926,0.909,0.204,0.0733,80.269
988,JAY-Z,No Church In The Wild,6,0.654,0.751,-7.508,0.105,0.244,0.0179,0.167,0.568,92.774
989,JAY-Z,No Church In The Wild,6,0.654,0.751,-7.508,0.105,0.244,0.0179,0.167,0.568,92.774
990,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),6,0.827,0.571,-7.949,0.366,0.0195,0.0,0.166,0.62,142.034
991,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),6,0.827,0.571,-7.949,0.366,0.0195,0.0,0.166,0.62,142.034
992,Skepta,Bullet From A Gun,6,0.87,0.685,-6.3,0.297,0.469,3.68e-06,0.281,0.499,134.961
993,Skepta,Bullet From A Gun,6,0.87,0.685,-6.3,0.297,0.469,3.68e-06,0.281,0.499,134.961
994,Pejzaż,Spojrzenie,6,0.234,0.392,-13.7,0.0315,0.795,0.844,0.123,0.0727,85.219
995,Pejzaż,Spojrzenie,6,0.234,0.392,-13.7,0.0315,0.795,0.844,0.123,0.0727,85.219
996,"Tyler, The Creator",WILSHIRE,6,0.555,0.712,-7.446,0.323,0.0451,5.14e-06,0.182,0.555,78.958
997,"Tyler, The Creator",WILSHIRE,6,0.555,0.712,-7.446,0.323,0.0451,5.14e-06,0.182,0.555,78.958
998,Will Paquin,Chandelier,6,0.526,0.485,-10.55,0.0546,0.664,0.846,0.0844,0.29,129.898
999,Will Paquin,Chandelier,6,0.526,0.485,-10.55,0.0546,0.664,0.846,0.0844,0.29,129.898
1000,Charli XCX,Yuck,6,0.765,0.675,-5.687,0.0402,0.0585,1.51e-06,0.0703,0.886,100.939
1001,Charli XCX,Yuck,6,0.765,0.675,-5.687,0.0402,0.0585,1.51e-06,0.0703,0.886,100.939
1002,Charli XCX,Lightning,6,0.715,0.683,-5.042,0.0476,0.0265,2.31e-05,0.209,0.471,119.159
1003,Charli XCX,Lightning,6,0.715,0.683,-5.042,0.0476,0.0265,2.31e-05,0.209,0.471,119.159
1004,H.E.R.,Damage,6,0.635,0.709,-6.195,0.0482,0.246,5.24e-05,0.124,0.191,80.426
1005,H.E.R.,Damage,6,0.635,0.709,-6.195,0.0482,0.246,5.24e-05,0.124,0.191,80.426
1006,Travis Scott,Piss On Your Grave (feat. Kanye West),6,0.554,0.54,-5.687,0.0905,0.00793,1.05e-06,0.158,0.162,116.877
1007,Travis Scott,Piss On Your Grave (feat. Kanye West),6,0.554,0.54,-5.687,0.0905,0.00793,1.05e-06,0.158,0.162,116.877
1008,Pejzaż,Kiedy Zobaczę,6,0.407,0.359,-16.95,0.0587,0.724,0.852,0.109,0.198,108.777
1009,Pejzaż,Kiedy Zobaczę,6,0.407,0.359,-16.95,0.0587,0.724,0.852,0.109,0.198,108.777
1010,Ptaki,Warsaw,6,0.655,0.608,-9.838,0.0318,0.21,0.883,0.284,0.252,95.978
1011,Ptaki,Warsaw,6,0.655,0.608,-9.838,0.0318,0.21,0.883,0.284,0.252,95.978
1012,Ethan Gruska,Blood in Rain (feat. Moses Sumney),6,0.305,0.167,-14.794,0.0388,0.988,0.0162,0.123,0.29,85.479
1013,Ethan Gruska,Blood in Rain (feat. Moses Sumney),6,0.305,0.167,-14.794,0.0388,0.988,0.0162,0.123,0.29,85.479
1014,Charli XCX,Move Me,6,0.748,0.737,-5.377,0.0449,0.0864,0.000121,0.118,0.0859,139.967
1015,Charli XCX,Move Me,6,0.748,0.737,-5.377,0.0449,0.0864,0.000121,0.118,0.0859,139.967
1016,alt-J,Bane,6,0.359,0.464,-8.954,0.0468,0.345,0.341,0.367,0.0758,139.622
1017,alt-J,Bane,6,0.359,0.464,-8.954,0.0468,0.345,0.341,0.367,0.0758,139.622
1018,Arcade Fire,The Lightning II,6,0.215,0.891,-6.169,0.0473,0.00303,0.00132,0.306,0.358,180.349
1019,Arcade Fire,The Lightning II,6,0.215,0.891,-6.169,0.0473,0.00303,0.00132,0.306,0.358,180.349
1020,Lana Del Rey,Dark But Just A Game,6,0.397,0.262,-14.608,0.0916,0.842,6.6e-06,0.0999,0.124,80.434
